caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,target,test_mape,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
proximidad_50,cercania,GCN_LSTM,0.1,10,20,20,20,16,32,64,0.011294131049955332,0.013139740653611995,0.0691835880279541,0.11462870985269547,descongestion,9.945389,242.64595580101013,results\experimentos_descongestion_mape\run_20260513_111452\modelos\proximidad_50_cercania_GCN_LSTM_datos_10_epochs_20.pt,results\experimentos_descongestion_mape\run_20260513_111452\graficas\curvas_entrenamiento\proximidad_50_cercania_GCN_LSTM_datos_10_epochs_20.png,results\experimentos_descongestion_mape\run_20260513_111452\graficas\pred_vs_real
