caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,target,test_mape,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
sensores_tal_cual,cercania,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.009933708260849152,0.010320537513370035,0.046733252704143524,0.10159004479646683,descongestion,7.3395452,8095.42609333992,results\experimentos_descongestion_mape\run_20260513_150455\modelos\sensores_tal_cual_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_descongestion_mape\run_20260513_150455\graficas\curvas_entrenamiento\sensores_tal_cual_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_descongestion_mape\run_20260513_150455\graficas\pred_vs_real
