caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
proximidad_50,correlacion,GCN_GRU,1.0,100,25,24,25,32,32,64,0.004597819908511558,0.004352798386903702,0.0315244235098362,0.06597574055194855,462.5373606681824,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_50_correlacion_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_50_correlacion_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_50,correlacion,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.005654797679061411,0.005548858115319205,0.03780800849199295,0.07449065893888474,749.7849271297455,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_50_correlacion_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_50_correlacion_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,cercania,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.004815291527145738,0.004511145127487304,0.035092201083898544,0.0671650618314743,1212.9224677085876,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,cercania,GCN_GRU,1.0,100,25,25,25,32,32,64,0.00512926633896529,0.004786866334420429,0.04096835106611252,0.06918717920780182,1261.1000833511353,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_cercania_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_cercania_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,cercania,GAT_LSTM,1.0,100,25,19,25,32,32,64,0.006339268277464414,0.006043678215803667,0.04298577457666397,0.0777411013841629,1730.0581743717194,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_cercania_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_cercania_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,correlacion,GCN_LSTM,1.0,100,25,12,25,32,32,64,0.003171683867771019,0.0029032344889930086,0.023577548563480377,0.05388167127966881,1212.3173365592957,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_correlacion_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_correlacion_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,correlacion,GCN_GRU,1.0,100,25,9,24,32,32,64,0.003127229459369324,0.002856531205143502,0.024349959567189217,0.05344652757048607,1203.7424628734589,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_correlacion_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_correlacion_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_500,correlacion,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.00454699020921074,0.004138175690332196,0.029543178156018257,0.06432865560054779,1723.41051363945,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_500_correlacion_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_500_correlacion_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,cercania,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.027383470584051873,0.027638854585066607,0.12235204130411148,0.1662493795156479,493.6191475391388,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,cercania,GCN_GRU,1.0,100,25,23,25,32,32,64,0.026631795567866105,0.02707232022763106,0.11714410781860352,0.16453668475151062,489.72061133384705,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_cercania_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_cercania_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,cercania,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.01787938599939338,0.017577671687671617,0.08820271492004395,0.13258081674575806,796.2673506736755,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_cercania_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_cercania_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,correlacion,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.010754215442754211,0.009942128468077823,0.05520723760128021,0.09971021860837936,489.427770614624,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_correlacion_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_correlacion_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,correlacion,GCN_GRU,1.0,100,25,25,25,32,32,64,0.009996055673732176,0.009099538158415134,0.054464247077703476,0.09539150446653366,488.08238196372986,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_correlacion_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_correlacion_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_50,correlacion,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.012685402843083674,0.012252518041038352,0.06282559037208557,0.11069109290838242,793.6946883201599,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_50_correlacion_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_50_correlacion_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,cercania,GCN_LSTM,1.0,100,25,24,25,32,32,64,0.018327972313502708,0.018148075225794556,0.08469469845294952,0.1347147822380066,1285.646703004837,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,cercania,GCN_GRU,1.0,100,25,25,25,32,32,64,0.017911566486561135,0.017825531514685255,0.08794091641902924,0.13351228833198547,1313.0596940517426,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_cercania_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_cercania_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,cercania,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.020412911112266792,0.020304728055511586,0.09490783512592316,0.14249466359615326,1833.2366218566895,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_cercania_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_cercania_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,correlacion,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.00701256348640063,0.006626985695961501,0.03752662241458893,0.08140630275011063,1296.2933814525604,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_correlacion_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_correlacion_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,correlacion,GCN_GRU,1.0,100,25,25,25,32,32,64,0.00698087232410235,0.006629423292997056,0.03870546445250511,0.08142127096652985,1323.916760444641,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_correlacion_GCN_GRU_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_correlacion_GCN_GRU_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_comportamiento_500,correlacion,GAT_LSTM,1.0,100,25,25,25,32,32,64,0.009970880983897715,0.009560501030551661,0.048015546053647995,0.09777781367301941,1841.2752130031586,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_comportamiento_500_correlacion_GAT_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_comportamiento_500_correlacion_GAT_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
proximidad_sentido_v1_50,cercania,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.007703194885596666,0.008703203405133758,0.04914321005344391,0.09329096227884293,639.9951553344727,results\experimentos_epocas_datos\run_20260504_171233\modelos\proximidad_sentido_v1_50_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_epocas_datos\run_20260504_171233\graficas\curvas_entrenamiento\proximidad_sentido_v1_50_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_epocas_datos\run_20260504_171233\graficas\pred_vs_real
