caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,target,test_mape,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
proximidad_50,cercania,GCN_LSTM,0.01,1,3,3,3,16,32,64,0.5888061885480528,0.5864237530731861,0.7567592859268188,0.7657830715179443,descongestion,80.70473,26.182578563690186,results\experimentos_descongestion_mape\run_20260513_110712\modelos\proximidad_50_cercania_GCN_LSTM_datos_1_epochs_3.pt,results\experimentos_descongestion_mape\run_20260513_110712\graficas\curvas_entrenamiento\proximidad_50_cercania_GCN_LSTM_datos_1_epochs_3.png,results\experimentos_descongestion_mape\run_20260513_110712\graficas\pred_vs_real
