epoch,train_loss,val_loss,val_mae,val_rmse
1,0.008526538310813108,0.008470969571065553,0.040697939693927765,0.0920378714799881
2,0.008314260180019488,0.008395956988965685,0.04055900499224663,0.09162945300340652
3,0.008195624860245996,0.008242736232065454,0.04156285524368286,0.09078951925039291
4,0.008101630768047968,0.008305937684567869,0.04828358441591263,0.09113691747188568
5,0.008031798117529614,0.008238739769224658,0.04065436124801636,0.090767502784729
6,0.007927607079669581,0.008078131332791685,0.045927952975034714,0.08987842500209808
7,0.007856700802334537,0.00802758301168882,0.03989739716053009,0.08959678560495377
8,0.007695432682307622,0.007711400663686189,0.03979084640741348,0.0878145843744278
9,0.007509861086474044,0.007512631184898704,0.03871576115489006,0.08667543530464172
10,0.00736998015317217,0.007464027835337895,0.0381774939596653,0.08639460057020187
11,0.007218567200093366,0.0072645701196793104,0.03770884498953819,0.0852324441075325
12,0.007097937494253241,0.007199105994805324,0.036306288093328476,0.08484754711389542
13,0.0070260205658906946,0.007118303850124975,0.036154571920633316,0.08437003940343857
14,0.007008432921825989,0.007032096352318878,0.03693408891558647,0.08385759592056274
15,0.006966348062528466,0.007035260236954514,0.03768201917409897,0.08387646079063416
16,0.006952866158764909,0.006949077495930898,0.03784908354282379,0.08336112648248672
17,0.006900000590272338,0.006976689919450953,0.038623273372650146,0.08352658152580261
18,0.00687222003785377,0.0069717653148279905,0.035930708050727844,0.08349709212779999
19,0.006847646083803527,0.006967459284988469,0.03650743141770363,0.08347131311893463
20,0.006824463419571165,0.006888311044113294,0.03700195252895355,0.08299584686756134
21,0.006804726998730377,0.006840728403071181,0.03765714541077614,0.0827086940407753
22,0.006779577132056719,0.0069135520218306015,0.03521803766489029,0.08314777165651321
23,0.006757964375129228,0.006796080280625121,0.03708064556121826,0.08243834227323532
24,0.006751537022920236,0.006826343654989187,0.03741469979286194,0.08262168616056442
25,0.006707925120585773,0.00670975027816122,0.03668103367090225,0.081913061439991
