epoch,train_loss,val_loss,val_mae,val_rmse
1,0.007791772570678042,0.006039586100037762,0.039008453488349915,0.07771477103233337
2,0.005791435176416219,0.005620435685440729,0.04083976522088051,0.0749695673584938
