epoch,train_loss,val_loss,val_mae,val_rmse
1,0.008583630363528546,0.008407620387256953,0.040330562740564346,0.09169307351112366
2,0.008198707212658394,0.008336672330228927,0.047806743532419205,0.09130538254976273
3,0.008083068064842455,0.008300382074212517,0.047861430794000626,0.09110642969608307
4,0.008041860189705178,0.008267906628986379,0.04799013212323189,0.09092802554368973
5,0.007928431365705655,0.007941772408665707,0.03795937821269035,0.08911661803722382
6,0.007687718463754331,0.007757806220211711,0.03715105727314949,0.08807840943336487
7,0.007380845491969476,0.007745988257061144,0.03607068210840225,0.08801129460334778
8,0.0073001876556331195,0.007562465983617454,0.03647153079509735,0.08696243911981583
9,0.007061520587773673,0.00711513699282541,0.03693843260407448,0.08435127139091492
10,0.006961463982789959,0.006969476043000716,0.037509649991989136,0.08348339051008224
11,0.006884424613106565,0.006845296502458121,0.03721766546368599,0.0827363058924675
12,0.006813619968656632,0.00713102832650997,0.03613349795341492,0.08444541692733765
13,0.006775692420239805,0.007014785885903353,0.036030322313308716,0.08375432342290878
14,0.006729514146359736,0.006893745632989345,0.0356147326529026,0.08302858471870422
15,0.006695959402989897,0.007201016740768341,0.03618790954351425,0.08485880494117737
16,0.006658573908191562,0.00694369275593798,0.03581026941537857,0.08332882076501846
17,0.006654920472561174,0.00674316455225374,0.035157669335603714,0.08211677521467209
18,0.006604633306661809,0.0066704346543981045,0.035445891320705414,0.08167272806167603
19,0.0065719732132942625,0.006982974660778355,0.035863108932971954,0.08356419950723648
20,0.006549934618018232,0.0065659084325786635,0.03459177538752556,0.08103029429912567
21,0.006545835042829221,0.006645576873874085,0.036657337099313736,0.08152040839195251
22,0.006531695906031403,0.006615359361365471,0.03561471402645111,0.08133485913276672
23,0.0065034067577691,0.006561914486200896,0.03498469665646553,0.08100564777851105
24,0.006478269339593629,0.00658552965010531,0.03552193194627762,0.08115127682685852
25,0.006501656154735643,0.006509632810857778,0.034567080438137054,0.08068229258060455
