epoch,train_loss,val_loss,val_mae,val_rmse
1,0.15170221965323843,0.011350580062254692,0.06582994014024734,0.10653910040855408
2,0.01081682694737944,0.010790949859750997,0.0518118217587471,0.10387949645519257
3,0.010517050703175558,0.010409979450329298,0.04825295880436897,0.10202930867671967
4,0.009994441045905059,0.00986682444297904,0.04768868163228035,0.09933189302682877
5,0.009675818151219,0.009779289198732404,0.04773789271712303,0.0988902896642685
6,0.009608327954048746,0.009712823418559797,0.0465402714908123,0.09855365753173828
7,0.009533860538214315,0.00968108865438748,0.04639708995819092,0.09839252382516861
8,0.009501639776108458,0.009682157116839094,0.046287693083286285,0.09839795529842377
9,0.00949465688525275,0.009683782922242753,0.04627678170800209,0.09840621799230576
10,0.009492440361405232,0.009683500964858866,0.04624273627996445,0.09840478748083115
11,0.009491056901770885,0.009682782978223087,0.04622521623969078,0.09840112924575806
12,0.00949001769716822,0.009681997356124844,0.04621920734643936,0.0983971357345581
13,0.009489192189869525,0.00968128469043136,0.04622109606862068,0.098393514752388
14,0.009488529302666426,0.009680676366503164,0.04622305557131767,0.09839043021202087
15,0.009487980957776957,0.009680128893888562,0.04622423276305199,0.09838765114545822
16,0.009487500344864919,0.009679636880166778,0.046221278607845306,0.09838514775037766
17,0.009487059261121783,0.009679177622510537,0.04621561989188194,0.09838280826807022
18,0.009486621131297755,0.00967874823234824,0.04620594531297684,0.09838063269853592
19,0.009486165638863463,0.00967831303771274,0.046194400638341904,0.09837841987609863
20,0.009485667365065622,0.00967786270645752,0.04617977887392044,0.09837613254785538
21,0.009485162995543004,0.009677406770448383,0.046166084706783295,0.09837380796670914
22,0.009484663792224858,0.009677044942167758,0.04615362733602524,0.0983719751238823
23,0.009484246845821656,0.00967691057733771,0.046143531799316406,0.09837128967046738
24,0.009483935165002287,0.009676823922292105,0.04613734781742096,0.09837085008621216
25,0.009483706439026584,0.009676965651508109,0.04613431170582771,0.09837156534194946
