epoch,train_loss,val_loss,val_mae,val_rmse
1,0.0815085644376293,0.01729553242539057,0.08673521876335144,0.13151247799396515
2,0.015408122092860773,0.0156717397684076,0.07847309857606888,0.12518681585788727
3,0.015178131773805137,0.015541113718258509,0.07802512496709824,0.12466400116682053
4,0.015104889404263244,0.015457252430106863,0.07743410766124725,0.12432719767093658
5,0.015032655723224058,0.01536743056147275,0.07666923850774765,0.12396544218063354
6,0.014960433109205976,0.015280369754561107,0.07587799429893494,0.12361378967761993
7,0.01489379410010291,0.015203737519182414,0.07519043982028961,0.12330344319343567
8,0.014832864422116532,0.01513660981918474,0.07461090385913849,0.12303093075752258
9,0.014775864840942607,0.015077303591612223,0.07411385327577591,0.12278967350721359
10,0.014718847104374048,0.015020569828016077,0.07365798205137253,0.12255843728780746
11,0.01465613591280632,0.014961934384707139,0.0731813833117485,0.12231898307800293
12,0.014576701988801549,0.014904389965548218,0.07272574305534363,0.12208353728055954
13,0.014443975178435708,0.014732588502796221,0.07196416705846786,0.1213778704404831
14,0.014200208114661859,0.01453087288671809,0.0696597695350647,0.12054406851530075
15,0.01406889476951784,0.014499472951041545,0.06964454799890518,0.12041375786066055
16,0.014015896347180121,0.014433725753451067,0.06940937787294388,0.120140440762043
17,0.013961489068846257,0.01439478892732311,0.06917711347341537,0.11997828632593155
18,0.013909972004911461,0.01435288020161218,0.0692564845085144,0.11980350315570831
19,0.013861398592178407,0.014311665960190298,0.06940463185310364,0.11963137239217758
20,0.013821170884430859,0.014278781555426667,0.06951826065778732,0.11949385702610016
21,0.013790404631448932,0.014248269160314256,0.06959372013807297,0.1193661168217659
22,0.01375931912390351,0.0142215739883106,0.06963466107845306,0.11925424635410309
23,0.013727837557005943,0.014200581395265359,0.06978478282690048,0.11916618794202805
24,0.013695869967341423,0.014187301451079853,0.07010583579540253,0.11911045759916306
25,0.013666021048797468,0.014179740678934877,0.07043863832950592,0.11907871812582016
