epoch,train_loss,val_loss,val_mae,val_rmse
1,0.07187167097643131,0.00967780829294553,0.06260116398334503,0.09837585687637329
2,0.008690461068313279,0.008878732001087184,0.053778789937496185,0.09422701597213745
3,0.007682148893586634,0.007844862374931259,0.0495167151093483,0.0885712280869484
4,0.007080301028730287,0.007614106732747845,0.04787946864962578,0.08725885301828384
5,0.006981838273555416,0.007567337655038797,0.04734133183956146,0.08699043840169907
6,0.0069524007954960805,0.007566474397807928,0.04778235778212547,0.08698548376560211
7,0.006941489870155638,0.0075781821014992146,0.048416923731565475,0.08705275505781174
8,0.006935195270597334,0.007587553498791541,0.04885232076048851,0.08710656315088272
9,0.006930095571508485,0.007587807543562631,0.04894781485199928,0.08710802346467972
10,0.006925573836664859,0.007581977388732897,0.04883412644267082,0.08707454800605774
11,0.006922137011921676,0.007572894174491792,0.048593685030937195,0.08702237904071808
12,0.006919592425640044,0.007568265779817216,0.048486411571502686,0.08699578046798706
13,0.006917375309735311,0.007561810112193874,0.04830103740096092,0.08695866912603378
14,0.006914567791619889,0.007553001881065996,0.04801817610859871,0.0869080051779747
15,0.006912364017321571,0.007550314711198894,0.047949425876140594,0.08689254522323608
16,0.006911587027800023,0.007547639685187195,0.04787628352642059,0.08687715232372284
17,0.006911952446404873,0.007548536450878994,0.04793572053313255,0.08688231557607651
18,0.006913374263502339,0.00755324266297189,0.048133108764886856,0.08690939843654633
19,0.006915051378872743,0.007560091497011036,0.04839840531349182,0.08694878965616226
20,0.0069161939605957914,0.007565262725797824,0.048593685030937195,0.08697851747274399
21,0.006916483643204349,0.007563543331959272,0.048549070954322815,0.08696863800287247
22,0.0069161204381913925,0.007554733584559447,0.04825270175933838,0.08691797405481339
23,0.0069156835864413,0.007543475897358916,0.047845952212810516,0.08685318380594254
24,0.0069156489440566045,0.007534202640782057,0.04748851805925369,0.08679978549480438
25,0.006916080485625892,0.00752848609198502,0.047258585691452026,0.08676685392856598
