epoch,train_loss,val_loss,val_mae,val_rmse
1,0.07480504167470284,0.012015894390795857,0.07561169564723969,0.10961703211069107
2,0.010890049045853861,0.011293772836768459,0.06719116866588593,0.10627216100692749
3,0.010455359314903805,0.010567330110152762,0.06389714777469635,0.10279751569032669
4,0.009078595097122775,0.008867442866154759,0.05964086204767227,0.09416709840297699
5,0.007593237627907574,0.00714109834671003,0.04546192288398743,0.08450501412153244
6,0.006748700002091057,0.0070466072600636935,0.045600760728120804,0.08394406735897064
7,0.00662358326682591,0.006928178088325836,0.04612331464886665,0.08323567360639572
8,0.00651449660772941,0.006891928970502946,0.04676065593957901,0.08301763981580734
9,0.006465307464565077,0.006853334109936912,0.04665275663137436,0.08278486132621765
10,0.006425769742512583,0.006861032698123982,0.04704735055565834,0.08283135294914246
11,0.006376347917434701,0.006709864181953402,0.046157356351614,0.08191376179456711
12,0.0062602630072749535,0.006655865676096968,0.04835541173815727,0.08158349245786667
13,0.00615699511509323,0.006415756703294227,0.04758502170443535,0.08009842038154602
14,0.006357941218189688,0.007044392352820878,0.04873696342110634,0.08393087983131409
15,0.005993104576407662,0.0063205706672447475,0.04372396320104599,0.07950201630592346
16,0.006738849514884222,0.007088805447616007,0.04991810396313667,0.08419504016637802
17,0.006512686231593491,0.006902637323484998,0.043368272483348846,0.08308210968971252
18,0.006239516445921185,0.00613764595332283,0.045228809118270874,0.07834313064813614
19,0.006512383902703485,0.006717182475346831,0.04519987106323242,0.08195842057466507
20,0.006319477654036406,0.006849796582915142,0.04446392133831978,0.08276350051164627
21,0.006412554578269158,0.006803282163927789,0.04636053740978241,0.08248201012611389
22,0.00651218633986165,0.006742323473529271,0.044386979192495346,0.0821116492152214
23,0.006319546634307886,0.006815480217162506,0.05010944604873657,0.08255591988563538
24,0.006202151355396966,0.00626761166895406,0.044935956597328186,0.07916825264692307
25,0.006159760855063233,0.006742216133404213,0.04265965148806572,0.08211099356412888
