epoch,train_loss,val_loss,val_mae,val_rmse
1,0.08282870551998203,0.006514803937622089,0.04785927012562752,0.08071433752775192
2,0.006114009159713308,0.0065061863961593455,0.04784253612160683,0.08066093176603317
3,0.00610016128822448,0.006487442073811691,0.047209274023771286,0.08054465800523758
4,0.006084600460929069,0.006471289004955427,0.046606697142124176,0.0804443210363388
5,0.006070131800777891,0.006457823979286378,0.04607540741562843,0.08036058396100998
6,0.006056729479873511,0.0064463022719854195,0.04557417705655098,0.08028887212276459
7,0.006044149680311794,0.006435372427841331,0.0452483594417572,0.0802207738161087
8,0.0060320537577216666,0.006423106088744067,0.045164555311203,0.08014428615570068
9,0.006019962126018494,0.006408967547770918,0.04524749889969826,0.08005602657794952
10,0.006006839292907445,0.006391769207217298,0.04538615047931671,0.0799485445022583
11,0.0059900704865116314,0.00637124321389545,0.04589024931192398,0.07982006669044495
12,0.005962065257066368,0.006339385724143857,0.04621235653758049,0.07962025701999664
13,0.005910790176306774,0.006270914561783875,0.04571908712387085,0.07918910682201385
14,0.005823403137785286,0.006139452568639494,0.04466952010989189,0.07835465669631958
15,0.0054467973468229364,0.005187386777098745,0.040118858218193054,0.07202351093292236
16,0.004643311740722629,0.0047591084791686646,0.03786369785666466,0.06898628920316696
17,0.004506950858999184,0.004741196352091085,0.03513800725340843,0.06885634362697601
18,0.004486815052655917,0.004785033743434556,0.03431249409914017,0.06917393952608109
19,0.004469784927702221,0.004760767683413068,0.03455571457743645,0.0689983144402504
20,0.00446263798852674,0.004752736021551171,0.03463335707783699,0.06894008815288544
21,0.004460132587701083,0.004735820282132449,0.034798234701156616,0.06881729513406754
22,0.00446047866810817,0.004725319661143139,0.0348951481282711,0.06874096393585205
23,0.004457792646066293,0.0047139754774952886,0.035106100142002106,0.06865839660167694
24,0.0044539341179921435,0.004700565255946369,0.03554791212081909,0.06856066733598709
25,0.004451104430411415,0.00469270328083869,0.036008015275001526,0.06850330531597137
