epoch,train_loss,val_loss,val_mae,val_rmse
1,0.09139854420839764,0.011074358988093643,0.058714237064123154,0.1052347794175148
2,0.010337981781558666,0.010446736488390613,0.05357951670885086,0.10220927745103836
3,0.009687952351960486,0.009647760307142723,0.04994911327958107,0.098223015666008
4,0.008686436720717915,0.008316659434237785,0.045461222529411316,0.0911957174539566
5,0.0070549583137598385,0.006127337798187301,0.035961300134658813,0.07827731221914291
6,0.00564419568706332,0.005888383363326519,0.03378281742334366,0.07673580199480057
7,0.005596171285703741,0.005857468955875423,0.03339752182364464,0.07653409987688065
8,0.005567400994938176,0.005833897493411945,0.033367034047842026,0.07637995481491089
9,0.005541752420262591,0.005815689009860525,0.03383330628275871,0.07626066356897354
10,0.005516838022420928,0.0057946419557852,0.03383701294660568,0.07612255215644836
11,0.005492013688164033,0.005770835929717672,0.03363005444407463,0.075966015458107
12,0.005466696030228054,0.005749839457073692,0.0338335856795311,0.0758276954293251
13,0.005440592071421501,0.005727780430187,0.03400087729096413,0.07568209618330002
14,0.005413268831903373,0.005699233444720577,0.03380976617336273,0.07549326866865158
15,0.005382518603534482,0.005661758606800357,0.03327929973602295,0.07524465769529343
16,0.005345465172251091,0.005618870004433722,0.033027634024620056,0.07495912164449692
17,0.005299642590116193,0.005583641794537545,0.03431745618581772,0.07472377270460129
18,0.005236418108674005,0.005486871723794804,0.03338582441210747,0.0740734189748764
19,0.005143264179312688,0.005414831913902603,0.034823231399059296,0.07358554005622864
20,0.005065516842017771,0.005434266885810397,0.038837186992168427,0.07371748238801956
21,0.004960260191411531,0.00554381357232321,0.04321384057402611,0.07445678859949112
22,0.004910233421180801,0.005512482546309291,0.04369055852293968,0.07424609363079071
23,0.004811392402891023,0.005154550064039952,0.03733236342668533,0.07179519534111023
24,0.004726436770326394,0.005263196468598414,0.040753841400146484,0.07254789024591446
25,0.004667387973348275,0.0049719885112028284,0.033474162220954895,0.0705123320221901
