epoch,train_loss,val_loss,val_mae,val_rmse
1,0.1948257786860256,0.02372667876242515,0.12047947943210602,0.15403467416763306
2,0.022954263301304012,0.022816142470956386,0.10335469990968704,0.1510501354932785
3,0.02287178760890979,0.022803790152543822,0.10323262214660645,0.15100924670696259
4,0.02285789069911104,0.02278978596641167,0.1034393161535263,0.15096285939216614
5,0.022841627194569142,0.022772844641156174,0.10340117663145065,0.1509067416191101
6,0.02282315969420304,0.022753473434336566,0.10332570970058441,0.150842547416687
7,0.022802298041497616,0.022732064085875893,0.10335218161344528,0.15077155828475952
8,0.02277889640945049,0.022708379169484563,0.10344064235687256,0.15069299936294556
9,0.02275273146357407,0.02268152706678242,0.10347054898738861,0.15060387551784515
10,0.02272327589866875,0.022650349384875923,0.10335693508386612,0.1505003273487091
11,0.022689782092946996,0.022614182130713225,0.10309768468141556,0.15038013458251953
12,0.02265136309750252,0.022572839847065793,0.10281907021999359,0.15024259686470032
13,0.022606986769023125,0.02252525888787032,0.10259687900543213,0.15008418262004852
14,0.022555514978155687,0.02246982001323194,0.10234040766954422,0.14989936351776123
15,0.02249546685982829,0.022404999991471018,0.10190973430871964,0.14968299865722656
16,0.022425554521529643,0.022331178882085714,0.10125809162855148,0.14943620562553406
17,0.022345305087489095,0.022248482247541237,0.10059696435928345,0.1491592526435852
18,0.022255182305885274,0.022155521126384123,0.1001114472746849,0.1488473117351532
19,0.022154034310469722,0.02204750402584571,0.09978790581226349,0.1484840214252472
20,0.022036145594877557,0.02191673680450389,0.09966275095939636,0.14804302155971527
21,0.021895275766189454,0.02176244712474653,0.09905153512954712,0.1475210040807724
22,0.021718858470432874,0.021542840054927237,0.09949169307947159,0.1467747986316681
23,0.021423765027874842,0.021718976279178268,0.11309365183115005,0.14737360179424286
24,0.020998852215725325,0.020387275442985596,0.10097683221101761,0.1427840143442154
25,0.020592679953122403,0.020298979457459385,0.10522393882274628,0.1424744874238968
