epoch,train_loss,val_loss,val_mae,val_rmse
1,0.141496227650007,0.012107468549683522,0.06894873827695847,0.11003394424915314
2,0.010897500022351885,0.012060654019562708,0.06659144163131714,0.10982101410627365
3,0.010786075829868451,0.012013792907545852,0.06659287959337234,0.10960745066404343
4,0.01073750971316801,0.011960291523385465,0.06720894575119019,0.1093631237745285
5,0.010682473585899896,0.01190785822851697,0.06779211759567261,0.10912313312292099
6,0.010626025129349324,0.011853145513237868,0.06793705374002457,0.10887215286493301
7,0.010570598125050451,0.011796987484131454,0.06783535331487656,0.10861393809318542
8,0.010516663644251958,0.011742382988325292,0.0676690936088562,0.10836227983236313
9,0.010464749868957386,0.011691489146547244,0.06770652532577515,0.1081271842122078
10,0.010415641849578494,0.011644547957607438,0.06792055815458298,0.1079099103808403
11,0.010370368823268503,0.011600414725150872,0.06802628934383392,0.10770522058010101
12,0.010328818754219583,0.01155825143335198,0.06788573414087296,0.1075093075633049
13,0.010290045059593795,0.011519337093991566,0.06772071868181229,0.10732817649841309
14,0.010252642736332711,0.011481611944238905,0.06773833930492401,0.10715228319168091
15,0.010215047165214382,0.011443003782956245,0.06748613715171814,0.10697197914123535
16,0.010171899070533423,0.011400464003480987,0.0669127032160759,0.10677295178174973
17,0.010117206080439561,0.011335581460122531,0.06651823967695236,0.10646868497133255
18,0.010042555477464753,0.011238773449052874,0.0659594014286995,0.10601308196783066
19,0.009935472068662049,0.011099233441307099,0.06504680216312408,0.10535290092229843
20,0.009789406131352846,0.010914171977561497,0.06360772252082825,0.10447091609239578
21,0.009607563504474314,0.010688470597704768,0.06252630054950714,0.1033850610256195
22,0.009402571900251643,0.010449149661632276,0.060162656009197235,0.10222108662128448
23,0.009210620372838655,0.010255328446845303,0.057960089296102524,0.10126859694719315
24,0.009123081865846159,0.010148126220973903,0.05871220678091049,0.10073791444301605
25,0.009085935716218543,0.010118685433594826,0.058037515729665756,0.10059167444705963
