epoch,train_loss,val_loss,val_mae,val_rmse
1,0.24850457915373914,0.00825840208687847,0.06942903250455856,0.09087575227022171
2,0.006311719243409744,0.006580065414477686,0.04104821756482124,0.08111760020256042
3,0.005926661326288168,0.0060978840561436475,0.037607889622449875,0.07808894664049149
4,0.005181432049901707,0.005239086206708078,0.033626217395067215,0.07238153368234634
5,0.004679044358293518,0.005042917747891447,0.0315391980111599,0.07101350277662277
6,0.004616545896029192,0.005008294682268634,0.032305825501680374,0.0707693099975586
7,0.004594472627573159,0.004972544204418465,0.03205709904432297,0.07051626592874527
8,0.004574653134065359,0.004937960813557792,0.03182566538453102,0.07027062773704529
9,0.004557702775294863,0.004908417365208907,0.03191450610756874,0.07006009668111801
10,0.00454523662703556,0.004883325263504654,0.03195002302527428,0.06988079100847244
11,0.004535854815712255,0.004863101291064484,0.031892888247966766,0.06973594427108765
12,0.004527190188328944,0.004844619500457096,0.03180313855409622,0.06960330158472061
13,0.004523091410644025,0.0048350748442046124,0.03204988315701485,0.06953470408916473
14,0.004521736611819853,0.0048263639749845585,0.03192833811044693,0.0694720447063446
15,0.004516608933555472,0.004817593233075422,0.03195543587207794,0.06940887868404388
16,0.0045165497008539885,0.004815039721067414,0.032079003751277924,0.06939049065113068
17,0.004517925237487942,0.004810736618692194,0.03190269693732262,0.06935947388410568
18,0.004516196595554443,0.00480742427009593,0.03193749114871025,0.06933559477329254
19,0.004515526473141907,0.004805089556874863,0.03200177103281021,0.0693187564611435
20,0.00451385549683688,0.004803059825518129,0.03202495351433754,0.06930410861968994
21,0.004515680883225751,0.004805606567042272,0.03223472088575363,0.06932248175144196
22,0.00451571403303777,0.004805215028940824,0.03228382766246796,0.06931965798139572
23,0.004515568144532956,0.004804983204251689,0.0323311910033226,0.06931798160076141
24,0.004515426996671813,0.004804579309833238,0.03235585242509842,0.06931507587432861
25,0.004515200283154881,0.004803661561863282,0.03233420476317406,0.06930845230817795
