epoch,train_loss,val_loss,val_mae,val_rmse
1,0.1823689138591578,0.021138151939411733,0.11376933753490448,0.1453896462917328
2,0.01879599109475862,0.017104514016776134,0.08696307986974716,0.13078422844409943
3,0.015539129590412875,0.01208701230686486,0.06295634061098099,0.10994095355272293
4,0.011096566305894551,0.010360728951410703,0.052553705871105194,0.10178766399621964
5,0.01085806120661041,0.010292629253026729,0.05212610587477684,0.10145258903503418
6,0.010823871908384098,0.010254490817844464,0.051941949874162674,0.10126446187496185
7,0.010796333045437824,0.01022388512987652,0.05162810906767845,0.1011132299900055
8,0.010767546470669456,0.010193994634576629,0.05123277008533478,0.10096531361341476
9,0.010737163627481455,0.010163851584776664,0.0509687103331089,0.10081592947244644
10,0.010704669162421972,0.010131275104716184,0.0507223978638649,0.1006542295217514
11,0.010669489820088144,0.010096494499467834,0.05038173869252205,0.100481316447258
12,0.010633256563030987,0.010062960966681519,0.050052423030138016,0.10031431168317795
13,0.010596465911440476,0.010031211976188973,0.04983155429363251,0.10015593469142914
14,0.010559158065830762,0.01000166943813958,0.04963547736406326,0.10000834614038467
15,0.010519409807237612,0.009973949777975713,0.049416683614254,0.09986966103315353
16,0.010473016828359846,0.009932656457088468,0.049205318093299866,0.09966271370649338
17,0.010412630325441898,0.009862264750722972,0.0488676056265831,0.09930893778800964
18,0.010319819262978473,0.009737405923886843,0.04981965571641922,0.09867829084396362
19,0.010103200718194578,0.009575952792594853,0.05581357702612877,0.0978567972779274
20,0.009806828686889093,0.009200414955935548,0.05275580659508705,0.09591878950595856
21,0.0095901666810609,0.009329422063805987,0.0575709231197834,0.09658893197774887
22,0.009441019764668377,0.009133440211129377,0.056087594479322433,0.09556903690099716
23,0.009342704517753316,0.00887028132533785,0.05274282768368721,0.09418216347694397
24,0.009278501743738224,0.008902809612082977,0.05510113388299942,0.09435470402240753
25,0.009181555572322272,0.008677484015629334,0.05148710682988167,0.09315301477909088
