epoch,train_loss,val_loss,val_mae,val_rmse
1,0.09598220951483916,0.008926298746809733,0.04884898290038109,0.09447909146547318
2,0.008861997032093796,0.008807848632318845,0.05090222507715225,0.09385013580322266
3,0.008656325434881115,0.008540394515194352,0.04937919229269028,0.0924142524600029
4,0.008285121532426503,0.008052546742243974,0.04782674461603165,0.0897359848022461
5,0.007872016004899028,0.007794942059312394,0.04797495901584625,0.08828897029161453
6,0.007728596058429499,0.007750327874429137,0.047901593148708344,0.088035948574543
7,0.007675311618935574,0.007741365316860024,0.047850292176008224,0.08798503130674362
8,0.007640489399384475,0.007748312990624735,0.04761762544512749,0.08802450448274612
9,0.007615290369512266,0.007758463269339256,0.04732602462172508,0.08808214217424393
10,0.00759661211674996,0.007776433278219964,0.047121405601501465,0.08818408846855164
11,0.007586668531154023,0.007792671255212336,0.04708205163478851,0.08827611058950424
12,0.007580836512370059,0.007804164128970885,0.04711448773741722,0.08834117650985718
13,0.007575832207312777,0.007811038745420041,0.04720321297645569,0.08838008344173431
14,0.007572504672630504,0.007819035448949642,0.047234442085027695,0.08842530846595764
15,0.007571361124304668,0.007821919058048025,0.04717639461159706,0.08844161778688431
16,0.0075706043571277006,0.007824667294259534,0.047286324203014374,0.0884571447968483
17,0.007570180349884601,0.007826185185024957,0.047303441911935806,0.08846573531627655
18,0.007569796791868794,0.00782737106244599,0.04732079058885574,0.08847242593765259
19,0.0075694812625289746,0.007828377350180937,0.047330811619758606,0.08847812563180923
20,0.007569245542172049,0.007829217941334165,0.04733990132808685,0.08848286420106888
21,0.007569005064275179,0.007829861454749754,0.047341812402009964,0.08848650008440018
22,0.007568827097182061,0.007830556528327428,0.04733608290553093,0.08849043399095535
