caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,target,test_mape,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
proximidad_50,cercania,GCN_LSTM,1.0,100,25,25,25,32,32,64,0.01111174160959544,0.012941563734209831,0.06605671346187592,0.11376100033521652,descongestion,9.6247635,1395.5520160198212,results\experimentos_descongestion_mape\run_20260513_113407\modelos\proximidad_50_cercania_GCN_LSTM_datos_100_epochs_25.pt,results\experimentos_descongestion_mape\run_20260513_113407\graficas\curvas_entrenamiento\proximidad_50_cercania_GCN_LSTM_datos_100_epochs_25.png,results\experimentos_descongestion_mape\run_20260513_113407\graficas\pred_vs_real
