source,target,weight
215,342,0.5122710741662715
215,3,0.4932143700980305
215,97,0.4877381595557197
215,1,0.4848662278471119
215,294,0.45380778209003614
216,282,0.6953221453220378
216,393,0.5787143109016174
216,221,0.46189796329251037
216,446,0.449415096426567
216,80,0.44937547968048897
217,330,0.7745141802597921
217,393,0.6323934523294513
217,216,0.3262599931630297
217,35,0.3197384422432568
217,194,0.30689972630915446
218,1,0.5563840156298006
218,371,0.5309708146227077
218,441,0.5297111514440315
218,52,0.5280354285607525
218,227,0.5031126234308942
219,294,0.40981979011188624
219,425,0.39978459407504097
219,183,0.3669038528223564
219,331,0.35313768428212167
219,342,0.34270181410621087
220,389,0.6327871703762405
220,429,0.4994625318074967
220,66,0.4143220313894871
220,216,0.40747832501264053
220,318,0.39385323655364335
221,216,0.46189796329251037
221,66,0.4465239600121692
221,282,0.41592348347108415
221,429,0.4109954958541828
221,80,0.37966400902762354
222,154,0.34244601672922065
222,396,0.3176452702506878
222,93,0.3138315967027723
222,91,0.25326678964273014
222,183,0.20861727729355584
223,226,0.5394222894650015
223,429,0.42663489750170824
223,450,0.41582738037318145
223,194,0.35934987305397714
223,66,0.3386906940005303
224,429,0.35656403422607746
224,450,0.3254907969800891
224,66,0.3225866864617937
224,446,0.3144642558533515
224,351,0.30975133470055477
225,3,0.21469660898867773
225,194,0.2136985410953692
225,16,0.20557396042898066
225,1,0.2024231133033624
225,111,0.19030648557267618
226,223,0.5394222894650015
226,429,0.40920088893875645
226,66,0.40282676546625534
226,450,0.3718992348363127
226,467,0.37010830687911367
227,1,0.6987035160101154
227,3,0.6293492409968447
227,111,0.6284789067606632
227,52,0.612792531025512
227,371,0.6099696574585695
228,99,0.10358415587809229
228,246,0.08274237625909872
228,313,0.08158062160492532
228,324,0.07991325712852489
228,114,0.07935378201943205
229,464,0.16977602741508416
229,293,0.16950814114200288
229,1,0.1679372914381082
229,227,0.1677089479459983
229,52,0.16500584796257126
230,128,0.23256972656545769
230,304,0.21759092368775873
230,107,0.20013881956434093
230,126,0.19961796785832292
230,109,0.18953068847901336
231,1,0.48426347607789916
231,111,0.4392921965374391
231,52,0.43390170481876567
231,374,0.4309362818984121
231,3,0.4290211715003511
232,1,0.30807531024775314
232,16,0.2921541826712197
232,14,0.29094382683787245
232,64,0.2820799442005285
232,242,0.28096091406916407
233,419,0.741202277209338
233,171,0.6327144845297552
233,146,0.5636238469855481
233,239,0.455820432726667
233,191,0.45117066325223965
234,56,0.24931204056361572
234,398,0.15862323215306923
234,246,0.15592896249402605
234,243,0.13768628864569618
234,198,0.1371164751830976
235,260,0.17297684962475285
235,381,0.1536218910967318
235,166,0.1294338051806224
235,39,0.1283867787230602
235,16,0.12830372311681804
236,1,0.5489631650685695
236,441,0.5333245731682056
236,52,0.5254053494216895
236,371,0.524771198039011
236,374,0.5070720076421855
237,52,0.23442975044646627
237,374,0.22716258194536218
237,1,0.22358574116636443
237,16,0.2105664265243441
237,441,0.21017177548435814
238,284,0.1566367843870613
238,37,0.14410905647381175
238,1,0.14271148781192247
238,290,0.14209587456986147
238,441,0.13895143775042412
239,171,0.5944080434358423
239,233,0.455820432726667
239,419,0.44375440272201305
239,146,0.34658420625033926
239,374,0.2846653311659879
240,183,0.11658616219929742
240,64,0.11026182036420294
240,5,0.10787753302882827
240,406,0.09980089024381862
240,414,0.09911521640287929
241,419,0.20574422608131268
241,233,0.1922371019951999
241,129,0.13744858721749612
241,143,0.13424165930159582
241,171,0.1213572862526433
242,1,0.7476868105817016
242,14,0.6916504070169455
242,3,0.6880131029526841
242,441,0.6743480474127906
242,371,0.6665374870183166
243,424,0.34886656346051753
243,320,0.2953842582026562
243,374,0.2931255844441794
243,384,0.2867163867177613
243,152,0.27785982398210196
244,171,0.21759148994264782
244,157,0.2009173961854538
244,374,0.17153609178015844
244,338,0.16976760805740138
244,233,0.15976119143866432
245,66,0.5266888176547864
245,429,0.4439227639257317
245,351,0.404022729593534
245,450,0.3847930664697546
245,221,0.36447870211994515
246,247,0.2730730523916537
246,194,0.22466151710591226
246,65,0.18152272427592775
246,467,0.15755906926936203
246,234,0.15592896249402605
247,1,0.49770712232562797
247,3,0.49583867417789185
247,467,0.4894698640489361
247,14,0.4801998853605593
247,450,0.459084082294828
248,1,0.5781678569342177
248,14,0.554380023930262
248,3,0.5516865301372624
248,111,0.5404947999541206
248,16,0.5355909548051527
249,14,0.3976922647235655
249,1,0.3959172197974949
249,97,0.39587814557205475
249,3,0.3936963108742358
249,111,0.385117634632164
250,1,0.5279576227370256
250,371,0.4718766853254416
250,3,0.4683732649534316
250,227,0.46235745869124883
250,52,0.461562972367553
251,1,0.5462308062315744
251,374,0.5188876981597139
251,62,0.5121516534834986
251,52,0.5116129762246139
251,371,0.5088374181100558
252,1,0.5139387331478589
252,3,0.48804519105017946
252,242,0.48142241069792524
252,14,0.47578909649190143
252,441,0.4657981632365813
253,1,0.56068090164916
253,14,0.537098891814225
253,3,0.531367781286583
253,242,0.5209161651044324
253,41,0.5190425709082092
254,285,0.302132735185197
254,81,0.300551273558127
254,176,0.2810971492505099
254,121,0.22066600183722598
254,327,0.20013365390193763
255,374,0.27308137532214877
255,1,0.25868263546842635
255,52,0.2579866766104408
255,441,0.24964853434420403
255,242,0.24939455981927022
256,389,0.4515810352992211
256,282,0.26037748918065995
256,220,0.25835965437547503
256,216,0.25377485173927633
256,336,0.25051887381509497
257,1,0.5403267565904889
257,3,0.4863900337631013
257,111,0.4820341907541472
257,227,0.4741200978863001
257,52,0.4539670746491517
258,392,0.16140180342238056
258,386,0.14735224619123305
258,222,0.14366121420681507
258,379,0.13775383216623302
258,280,0.1375519533740627
259,1,0.24818218842022718
259,16,0.24303365712978847
259,111,0.24026873720367134
259,374,0.23297174588202546
259,384,0.2294108772808292
260,1,0.21235930570748998
260,3,0.20249734008882797
260,6,0.19354778006060125
260,97,0.19234371290769922
260,247,0.18878018953789327
261,1,0.4291125810804189
261,441,0.402774166150721
261,52,0.4001901808084548
261,242,0.39438753601740145
261,54,0.3825643692162952
262,1,0.4197905944851339
262,52,0.3858810280263018
262,374,0.3800813492257418
262,441,0.37198533788203986
262,111,0.36653703155347045
263,1,0.3366833117834903
263,52,0.3161200160970645
263,111,0.31500033953794676
263,374,0.31010661388942967
263,371,0.3079571891075825
264,3,0.20565419079928307
264,41,0.18311905063753636
264,1,0.1795199547987301
264,111,0.17438097860975718
264,51,0.1726369389138994
265,450,0.45851433815265796
265,1,0.44891108750837966
265,3,0.4456439757731296
265,14,0.43917162214564454
265,317,0.40564540457404485
266,1,0.41201696341121613
266,52,0.4006333623729398
266,441,0.3957855465637181
266,371,0.39267513742648186
266,50,0.3823075262102767
267,1,0.2321378963174527
267,374,0.21606280183441717
267,134,0.21605352258519345
267,111,0.21361542425889146
267,52,0.21336356721827104
268,419,0.1876305633071995
268,109,0.18061536736118633
268,104,0.17589241953173712
268,310,0.17427866994119684
268,190,0.169509106232881
269,107,0.24183934620458716
269,356,0.23854202923295123
269,128,0.23343450303305685
269,126,0.23066043193498528
269,109,0.2301424504319067
270,1,0.360853275573435
270,111,0.34035373678448716
270,3,0.3199366248708768
270,97,0.3185932060546534
270,14,0.3102868624232085
271,221,0.27126000197624983
271,328,0.2519889909484747
271,128,0.24435759104308447
271,107,0.2276454222809557
271,126,0.22182466579588797
272,1,0.3609953165082604
272,52,0.3607929155190835
272,111,0.34830113566638665
272,374,0.3419210560591934
272,14,0.33355408375896506
273,274,0.7122055725352165
273,192,0.2672115325084313
273,332,0.15767405709166246
273,143,0.15509549704820133
273,455,0.1439088584217528
274,273,0.7122055725352165
274,192,0.24295081501314383
274,451,0.1803927123821667
274,181,0.17483633931073586
274,304,0.17404488246073688
275,1,0.6085228631401828
275,374,0.6074294015439418
275,52,0.5903151824169991
275,371,0.5878103089567148
275,441,0.5865288300926924
276,1,0.30176319575538557
276,52,0.2999266215980251
276,374,0.28996714695782155
276,371,0.28435500418386983
276,441,0.27590533564610437
277,64,0.21444052080911075
277,429,0.19535138104335392
277,97,0.188759649036612
277,294,0.18658355633794094
277,467,0.18504810953600945
278,429,0.3559473875211395
278,150,0.3253563412638094
278,317,0.3084608164415621
278,467,0.3055947819013766
278,450,0.30005413782302703
279,128,0.4079260815278024
279,107,0.38613539776929046
279,109,0.3674114448486971
279,328,0.3644748879711698
279,451,0.35385690588184776
280,1,0.36684255995057513
280,14,0.36328700451242574
280,36,0.35228739797212716
280,62,0.34923868311386097
280,16,0.3465207889449642
281,171,0.2860978652358611
281,233,0.28588954999036464
281,146,0.28276548117060535
281,419,0.2789918384223545
281,191,0.20439951659599015
282,216,0.6953221453220378
282,393,0.44950312116758584
282,221,0.41592348347108415
282,389,0.4132915937070856
282,80,0.3946228275527805
283,1,0.3806638904391298
283,342,0.36617419079923325
283,3,0.34883067403914775
283,371,0.3349710483068061
283,253,0.3321759421480908
284,291,0.2497895537862334
284,435,0.23970354576580283
284,457,0.2366602977604936
284,409,0.20733362398340807
284,425,0.20711252564152896
285,254,0.302132735185197
285,81,0.2617194462103663
285,365,0.1641544385010369
285,188,0.15376742851963207
285,327,0.1497969553537946
286,169,0.25728662242486344
286,387,0.2475944157862388
286,275,0.2336124016759139
286,468,0.22868142540739406
286,444,0.22330038020381002
287,1,0.39925661248452204
287,242,0.37940106283587166
287,441,0.37840839675342536
287,52,0.37697647321053834
287,111,0.3718942989452545
288,429,0.5698823943051852
288,450,0.5549483531216323
288,317,0.5202317534792504
288,318,0.476733433239286
288,348,0.4553388224018348
289,128,0.12263988591775613
289,328,0.12165211216124992
289,210,0.1122209068556611
289,190,0.09724246959037922
289,379,0.09457997329267835
290,1,0.6445164919221114
290,3,0.5921913926636624
290,14,0.5898212275195555
290,16,0.5860885271417453
290,111,0.5828296500290803
291,467,0.29273211935147075
291,1,0.28619959661432587
291,97,0.28409744655191393
291,410,0.2800552790262165
291,3,0.27972082866448345
292,101,0.1323857477237211
292,334,0.11254127721816919
292,145,0.10202037083592248
292,432,0.08880120902289909
292,304,0.08559095621165061
293,1,0.6901627353038982
293,374,0.6415578537603016
293,441,0.6317470227688997
293,371,0.6310822367710149
293,52,0.6152124398702367
294,425,0.6629070032478017
294,342,0.590034057723697
294,97,0.5694565469906931
294,3,0.5628188737094088
294,14,0.5572788216282707
295,1,0.5769726552565047
295,52,0.5369939765510574
295,371,0.5255937256624256
295,441,0.5169553304321172
295,16,0.515425758757309
296,329,0.127065980811694
296,76,0.1260404053799498
296,166,0.12064382994156408
296,101,0.10083947103633555
296,326,0.09980509121817577
297,52,0.27878695378713264
297,1,0.27031477061995063
297,441,0.26093819936458745
297,371,0.26006909479826873
297,3,0.2511002642458622
298,1,0.26043695476708445
298,3,0.2511685173450507
298,111,0.2366264008888038
298,242,0.23183465190407385
298,227,0.21311900650489335
299,1,0.3612979380335345
299,52,0.3146399657421718
299,371,0.31335300142584777
299,3,0.31155626986926277
299,242,0.30901555044560053
300,324,0.2635078772755984
300,152,0.19784281253839936
300,257,0.16309067442034242
300,96,0.1473887619477072
300,202,0.14317189187525514
301,355,0.3319762496511043
301,218,0.31736210343305077
301,44,0.3117510520558966
301,391,0.30493384172884375
301,1,0.28328058256984734
302,341,0.4836641933819362
302,411,0.4063032344626591
302,44,0.39212729735572405
302,342,0.3627184843371929
302,425,0.34342933940587006
303,429,0.4562474933288466
303,216,0.4234101070480993
303,446,0.42183389050266545
303,467,0.41292730268539585
303,389,0.4025963831612836
304,128,0.42788729850757107
304,104,0.3406003650736175
304,107,0.33515180746908974
304,451,0.33195695968876177
304,141,0.32349195343993975
305,97,0.24397499714242463
305,227,0.21804762492744661
305,23,0.2179613580030405
305,342,0.21714018346895209
305,3,0.2153064062726737
306,410,0.4550376866159811
306,352,0.2960533032980674
306,288,0.2769848708821719
306,23,0.25270645534415387
306,290,0.25099325838082076
307,1,0.33317348907075744
307,3,0.3074825899979054
307,111,0.3053767870351993
307,16,0.2989521367820264
307,52,0.298531273497106
308,369,0.1271889103173038
308,140,0.12087053235813501
308,128,0.11383069681335582
308,439,0.11104592142183392
308,413,0.09170234226951982
309,391,0.12268208226739213
309,20,0.10903007978665422
309,280,0.10680091092760179
309,252,0.10299157895504178
309,342,0.09293527816982487
310,109,0.2666026589177606
310,98,0.26190240735824527
310,107,0.23027216424721336
310,104,0.22106808069751713
310,356,0.21875843774376733
311,316,0.13405053365508407
311,44,0.11180247944116778
311,122,0.10872394796728464
311,63,0.10175647579474831
311,100,0.10000962693748126
312,52,0.4007147385078596
312,374,0.39217069321171966
312,441,0.37512694519727713
312,371,0.3692033708995089
312,275,0.358092570112172
313,1,0.3890543604810315
313,41,0.37429170707936366
313,374,0.3692394383153717
313,16,0.3540849080552595
313,52,0.35031839906834367
314,382,0.1344347190813373
314,146,0.10741175570115066
314,174,0.1018238982680998
314,233,0.09395036996451071
314,191,0.0791076678160973
315,1,0.3165231397308826
315,3,0.3109312632123288
315,409,0.301433525892032
315,371,0.29755282779603975
315,111,0.294316711334099
316,1,0.46582346973809663
316,3,0.43638609709118636
316,111,0.4316405020234458
316,97,0.4217290019638434
316,242,0.419520691916714
317,429,0.6964254499665422
317,450,0.6790412743372275
317,144,0.5445730104871216
317,288,0.5202317534792504
317,318,0.494215458618122
318,429,0.6369545716378209
318,450,0.550412091411503
318,66,0.5452529123709351
318,36,0.5404139003567732
318,351,0.5291707243997598
319,302,0.16517060625615337
319,44,0.14782105904589776
319,105,0.12320945781629732
319,53,0.1213331047391928
319,341,0.11905614993718266
320,398,0.504111965535686
320,451,0.3385796787633764
320,424,0.3205910758161146
320,243,0.2953842582026562
320,161,0.285952188173952
321,455,0.10482267216469703
321,323,0.09697219510614208
321,182,0.0893752953477666
321,93,0.07864985735376248
321,408,0.07317864045818524
322,31,0.2864421300555374
322,1,0.19253735674069344
322,14,0.18800059616075507
322,111,0.18373970040766174
322,242,0.1810583498911057
323,310,0.14054764087509025
323,119,0.13744664663120537
323,221,0.12364708264630224
323,429,0.11294320845460622
323,318,0.10947479820755195
324,219,0.2647309117205085
324,300,0.2635078772755984
324,152,0.25092327415136334
324,222,0.18335445651064614
324,96,0.17655717838240675
325,37,0.1692128625205444
325,83,0.169049594397614
325,47,0.15905865594295432
325,105,0.10081723322738169
325,386,0.10005198155963628
326,1,0.4983204227837949
326,387,0.4715734927343927
326,242,0.46389209695468175
326,441,0.4620922737519677
326,374,0.4605858497742659
327,387,0.5926741747570962
327,1,0.4771651043079759
327,52,0.46843717083173186
327,441,0.4519626104552534
327,371,0.45112189065309477
328,279,0.3644748879711698
328,128,0.3450094770866524
328,109,0.33144458599435256
328,107,0.31393178849630493
328,104,0.313904110412002
329,1,0.25032731633531735
329,52,0.2338712689933351
329,374,0.23344791181471877
329,441,0.22812894057619768
329,202,0.22402103776953636
330,217,0.7745141802597921
330,393,0.5427719512670455
330,1,0.3603477543428249
330,331,0.344506355395947
330,371,0.3253422950384817
331,1,0.5847730333109183
331,3,0.563204649285569
331,14,0.538180718099632
331,16,0.5255955298483876
331,36,0.5226447504059939
332,173,0.531683188044552
332,157,0.4720221899294213
332,374,0.4582913923557395
332,275,0.43421692700204967
332,202,0.38631453097122886
333,14,0.27386007971610044
333,374,0.27353910153798444
333,3,0.27252903456730965
333,242,0.2722118444333671
333,1,0.2717249673986481
334,346,0.17634518614673564
334,381,0.13914676507320434
334,90,0.13595190644524138
334,292,0.11254127721816919
334,78,0.11239588832340229
335,450,0.42660567445539405
335,3,0.40709153397520076
335,1,0.4040749541548018
335,429,0.38013427301088293
335,288,0.3750951230966848
336,389,0.46868486225209416
336,80,0.345925137732271
336,159,0.3120371811425519
336,220,0.2920741483571079
336,282,0.26180430113979136
337,128,0.20773208821803674
337,304,0.1921569956792722
337,104,0.17315546619371908
337,109,0.16885170518413833
337,401,0.1558457762541144
338,1,0.5163242567216758
338,12,0.4993180007299538
338,52,0.48846551505748753
338,441,0.4853745899764861
338,374,0.4809783892694221
339,1,0.4373579096380137
339,371,0.39685067672563407
339,441,0.3967907136249866
339,374,0.39548630430599824
339,14,0.3913225798113612
340,101,0.4991960596239393
340,83,0.45444258861218756
340,437,0.15560468638205305
340,230,0.12886727800851436
340,190,0.12302562690059264
341,411,0.5640174373277173
341,425,0.5506249060025186
341,294,0.5183424332536781
341,342,0.5028907036067461
341,44,0.4928385483462805
342,97,0.5910900140229706
342,294,0.590034057723697
342,425,0.5855591717964368
342,3,0.5840255718643237
342,1,0.5762929133387747
343,1,0.5478144790472184
343,111,0.5112502717701045
343,3,0.5087040165986615
343,242,0.5073217664365753
343,227,0.5015858831112426
344,44,0.4399060586964761
344,1,0.40005966217318806
344,88,0.39933117085200115
344,111,0.39710323799023867
344,227,0.39090943237358294
345,1,0.2771923154232987
345,95,0.24958176279596364
345,111,0.24661214611741755
345,134,0.2438275252137565
345,441,0.23423458018351262
346,257,0.4082655725144791
346,1,0.36673288925650116
346,64,0.3605562354873657
346,111,0.3495958054545918
346,446,0.3479642928703452
347,97,0.3972907479446064
347,1,0.3707556083542523
347,3,0.3640070276837014
347,14,0.36336093835235245
347,294,0.3576778593342019
348,417,0.591372367418187
348,64,0.5570399280036195
348,1,0.5167025206424686
348,3,0.5089217080238038
348,6,0.50581664379222
349,320,0.14603169449877293
349,356,0.13913211475643775
349,328,0.1364584293903275
349,192,0.12080506985988951
349,181,0.1131631029129025
350,52,0.25591031330761815
350,1,0.24614366755492548
350,371,0.23159876658880219
350,441,0.2302759142490156
350,56,0.22803750612495885
351,429,0.6262445795996479
351,450,0.5591857603551507
351,66,0.5505814513582302
351,318,0.5291707243997598
351,467,0.4936288334856575
352,410,0.3192570627379312
352,306,0.2960533032980674
352,44,0.18941262283807445
352,111,0.18295337576527007
352,97,0.1770991453316433
353,452,0.3129481555937806
353,179,0.18969733850548764
353,37,0.12999420906839004
353,100,0.12773660689579597
353,44,0.10831156972885106
354,44,0.14156672473006496
354,88,0.11919384335024469
354,334,0.10874159153036149
354,438,0.09764163424742052
354,360,0.0948185627970686
355,1,0.5847594927513955
355,52,0.5483191926590648
355,371,0.5455974982587781
355,441,0.5410559778237337
355,227,0.5248347334554808
356,107,0.38516220426967973
356,109,0.37788726566688635
356,128,0.3504413614500891
356,279,0.31254624128330155
356,104,0.31136072526790765
357,269,0.17261111811342342
357,128,0.1618723167847197
357,107,0.15297559282083256
357,104,0.15151031875615797
357,451,0.13981747789684715
358,394,0.264475422647815
358,227,0.2153752965519226
358,374,0.18825181173974498
358,1,0.18617582217745443
358,242,0.18575118110721178
359,1,0.5120580199846276
359,52,0.4785333688241687
359,441,0.4597787156513965
359,371,0.4563517123581012
359,374,0.4433022262958236
360,44,0.37882815886960547
360,227,0.37516999585458977
360,1,0.3421752322167411
360,411,0.3395615305980228
360,97,0.3357666739972183
361,227,0.2231831080091084
361,283,0.22173827578056574
361,97,0.21734341131328797
361,111,0.21514425919977187
361,1,0.214738406205313
362,441,0.3263471167695199
362,1,0.3233445087852184
362,371,0.31560047863710694
362,52,0.3057997424429602
362,16,0.29556734148355124
363,1,0.2606819646557986
363,227,0.2490648360395918
363,441,0.23880599759344187
363,3,0.23255164155244515
363,371,0.2280806480681919
364,1,0.4639234955924836
364,52,0.4446170173750652
364,371,0.4415788093029919
364,227,0.4320102845976074
364,441,0.42090570324341053
365,97,0.39868166794205107
365,1,0.38712059329090404
365,227,0.38494422095003183
365,12,0.3805540659720064
365,111,0.37844662484645974
366,374,0.43528723932627067
366,52,0.4144321455818349
366,1,0.4143050977353933
366,371,0.40838214014080926
366,441,0.3982526317359794
367,370,0.1535214284256166
367,249,0.13915265036973715
367,234,0.10492636541024282
367,225,0.08834732788084325
367,276,0.08808307769107845
368,1,0.4427987572637078
368,371,0.4207996946937182
368,52,0.3965789589316644
368,3,0.389613603923607
368,441,0.38649687073193567
369,140,0.3466209778667498
369,405,0.1873436182336762
369,341,0.17249490025804387
369,10,0.1678322357401411
369,342,0.15895355091941532
370,281,0.1898390101603251
370,367,0.1535214284256166
370,66,0.1333009194874577
370,117,0.11708471349008534
370,386,0.1104402727923052
371,1,0.768856315337946
371,52,0.7196948991388918
371,441,0.7022058321175242
371,374,0.6941026618891128
371,3,0.687978290249233
372,1,0.28975874229300014
372,3,0.2802317143076846
372,97,0.27772178640050954
372,41,0.2674762134816889
372,338,0.2578370146316716
373,51,0.277016493878205
373,14,0.2382627030268144
373,1,0.23703726325529742
373,3,0.23530969253309406
373,18,0.2348387783066689
374,1,0.7415870028952907
374,52,0.7146098666352134
374,371,0.6941026618891128
374,441,0.6930634124080667
374,202,0.6896799031484798
375,251,0.18508041795877891
375,435,0.14912138863279872
375,442,0.14429158052157492
375,405,0.1379144051035422
375,346,0.13609420738533062
376,128,0.2824254575708702
376,279,0.2755256967937531
376,109,0.2587272862974501
376,304,0.24520773263191037
376,107,0.2439334199967487
377,450,0.403697039373104
377,429,0.3606009629846011
377,351,0.3342103307704918
377,409,0.32598281718232014
377,194,0.32563711996453776
378,439,0.09653421386377373
378,107,0.07446278432576732
378,89,0.07228368808798373
378,124,0.06732186639934896
378,269,0.06531855505684077
379,128,0.5282940587413288
379,451,0.3109505475984364
379,190,0.29208440913520795
379,107,0.2848192424290368
379,109,0.2778526544756476
380,128,0.24756875814751608
380,130,0.1796359352748414
380,91,0.17946390375195717
380,304,0.17773500643023368
380,165,0.17111277998566407
381,1,0.5175363798094428
381,242,0.48814247798540106
381,14,0.48241957859541373
381,3,0.4715484691969282
381,374,0.46689070296195273
382,1,0.28667783899168486
382,3,0.27474075477839144
382,374,0.2690477179778379
382,242,0.2646102221396918
382,441,0.25733646418497647
383,1,0.34089931591118416
383,371,0.3125583606172345
383,3,0.29930691969707224
383,441,0.29850869143480263
383,52,0.296088128220233
384,374,0.6884620305535422
384,1,0.6228084151468488
384,52,0.6110789646376519
384,173,0.6026130785605026
384,441,0.5855187491132658
385,1,0.37846656575595744
385,227,0.3495082048588042
385,3,0.34412204639398475
385,111,0.3341065915443018
385,52,0.3283039289639902
386,379,0.22403336286525427
386,128,0.19898164078259917
386,181,0.1728894857835646
386,258,0.14735224619123305
386,104,0.14049017764838945
387,1,0.6478477176102848
387,371,0.6171310338066864
387,52,0.6090286086559736
387,441,0.6061535428894677
387,327,0.5926741747570962
388,429,0.5003151566789624
388,318,0.4901816752250418
388,450,0.4249340454298812
388,351,0.41531585149000294
388,36,0.4139127414066869
389,220,0.6327871703762405
389,429,0.4890637458620684
389,336,0.46868486225209416
389,256,0.4515810352992211
389,216,0.44639965231847717
390,1,0.6811682522992445
390,14,0.6336308722162385
390,111,0.6166579317406463
390,374,0.6135129227874213
390,16,0.6127149063928966
391,342,0.546513987328453
391,1,0.543369145536269
391,294,0.5280343156993549
391,3,0.5252331773137741
391,97,0.5115623269610545
392,130,0.22845850568764942
392,258,0.16140180342238056
392,128,0.15101889977358754
392,451,0.14988749711445343
392,161,0.14015563299858816
393,217,0.6323934523294513
393,216,0.5787143109016174
393,330,0.5427719512670455
393,1,0.4573827503326113
393,282,0.44950312116758584
394,358,0.264475422647815
394,227,0.2638078757941587
394,56,0.19422409121127082
394,218,0.17428135966628994
394,1,0.16210144626716336
395,85,0.19649130952361218
395,374,0.12529177523841684
395,1,0.12500542593709602
395,236,0.12271611725573588
395,111,0.12098080411024027
396,222,0.3176452702506878
396,154,0.17732239009592085
396,130,0.15660185712727917
396,91,0.13846401658466856
396,190,0.1373010213409184
397,216,0.25579255057114
397,425,0.25527999911898286
397,429,0.2545306962482698
397,409,0.2512843204921585
397,467,0.2463472369959424
398,320,0.504111965535686
398,424,0.26810996936110376
398,243,0.2654070079965394
398,161,0.20472946497912206
398,234,0.15862323215306923
399,1,0.573358130441081
399,374,0.5568747090003828
399,242,0.5235135270817387
399,111,0.5198945705306515
399,16,0.5193201004426056
400,192,0.27514762026545864
400,186,0.25361092604168534
400,332,0.24475074977139938
400,455,0.18547553025686095
400,275,0.18157824241040552
401,168,0.17405316127173442
401,337,0.1558457762541144
401,163,0.14406179401446303
401,225,0.12353869618395287
401,239,0.1049769200195357
402,146,0.10780750171931458
402,406,0.09624534048815545
402,240,0.09383736705901348
402,233,0.0910204115659445
402,174,0.08768991342790981
403,1,0.28728307415666954
403,227,0.2673846337987806
403,371,0.26338610746410174
403,218,0.2587712123178033
403,374,0.2538064564786918
404,113,0.42256151238153977
404,447,0.3783527510398836
404,85,0.2491402328434026
404,254,0.19054012370917842
404,95,0.17845489857714966
405,251,0.3152053339087036
405,1,0.31485616086437157
405,294,0.31117286844755204
405,111,0.30646013670285
405,62,0.30135299647428143
406,150,0.37903728042048995
406,429,0.3680258923582391
406,242,0.3597416778091846
406,36,0.35972173748975156
406,146,0.35630245597068233
407,146,0.32744555005354364
407,171,0.2956005071773347
407,150,0.2784881451818052
407,419,0.2760696095852961
407,317,0.2731956899900578
408,1,0.3760409104009406
408,52,0.3542720644639476
408,441,0.3461848589983112
408,293,0.3381689002943385
408,374,0.33337680846032164
409,194,0.6020230590307857
409,1,0.5850914820248382
409,371,0.5850205259835497
409,14,0.5714546530607865
409,3,0.5672870716701347
410,3,0.47532268016779833
410,14,0.46342015785577095
410,306,0.4550376866159811
410,1,0.4536810461019448
410,450,0.44094011464148103
411,341,0.5640174373277173
411,294,0.49681025002591156
411,44,0.49436925635487283
411,425,0.46015303385234857
411,84,0.45463187409851036
412,451,0.3407379836381325
412,130,0.2822487095711141
412,304,0.25901134634574213
412,356,0.23197133888156693
412,107,0.2093701557157138
413,304,0.2471148017227082
413,128,0.24274673628732404
413,107,0.2085834060409663
413,130,0.18806107398634256
413,279,0.18451137081185906
414,3,0.32924294303151713
414,97,0.32575244848968266
414,348,0.32564531093296917
414,1,0.32252662103783164
414,111,0.3187482486553951
415,451,0.10333252978278216
415,161,0.09158509674845401
415,130,0.08784079436549813
415,192,0.08751559646344999
415,320,0.07645820760324337
416,419,0.19182307361988946
416,110,0.14346045401120658
416,386,0.14029049890488823
416,191,0.1368480966386106
416,233,0.13517712195475787
417,1,0.6613192640831316
417,374,0.6159708013393658
417,14,0.6020615485074525
417,111,0.5928334080172194
417,348,0.591372367418187
418,275,0.19315431604832625
418,50,0.15868716423729615
418,1,0.15267049165217667
418,371,0.1496783704895331
418,68,0.14736921787594554
419,233,0.741202277209338
419,171,0.6761848302607765
419,146,0.5756144027006959
419,191,0.44545186487144617
419,239,0.44375440272201305
420,1,0.5046832405655165
420,3,0.49995484633596965
420,14,0.49106081946495744
420,16,0.4623956371037647
420,242,0.46225499293183236
421,107,0.20599555048794743
421,279,0.18171923725658456
421,451,0.18037435734101462
421,109,0.17577221652382888
421,124,0.17177355519589327
422,104,0.2799745634914248
422,128,0.2064624892149332
422,181,0.15927960481432266
422,356,0.15647998218268783
422,379,0.13955878848158634
423,1,0.3782641854986341
423,242,0.37718490351845824
423,3,0.37119803961071435
423,441,0.36430641695880095
423,16,0.36185731908075325
424,243,0.34886656346051753
424,320,0.3205910758161146
424,398,0.26810996936110376
424,374,0.24576600806204618
424,121,0.2393625148574254
425,294,0.6629070032478017
425,342,0.5855591717964368
425,341,0.5506249060025186
425,183,0.5065962103997453
425,97,0.4852625230728006
426,1,0.7095772647625289
426,242,0.6524516014091529
426,14,0.6492907238808674
426,441,0.6426353574021488
426,3,0.6414908153006978
427,1,0.515315760178455
427,441,0.48274407824082444
427,3,0.4723764874974759
427,52,0.46456694814742827
427,242,0.46189757276083465
428,128,0.2427157628221872
428,107,0.21665584040147048
428,109,0.2142188223912978
428,304,0.18983805772155993
428,451,0.18557916200984384
429,450,0.7157601784713041
429,317,0.6964254499665422
429,66,0.6713062776979157
429,318,0.6369545716378209
429,351,0.6262445795996479
430,107,0.21912471577655315
430,279,0.20886833360048265
430,451,0.20593988780827263
430,91,0.20126462960096167
430,181,0.18486101839995286
431,1,0.57633736487761
