caso,tipo_adyacencia,modelo,fraccion_datos,porcentaje_datos,max_epochs,best_epoch,epochs_ejecutadas,batch_size,hidden_channels,lstm_hidden,best_val_loss,test_loss,test_mae,test_rmse,target,test_mape,tiempo_segundos,modelo_guardado,curva_guardada,pred_vs_real_dir
proximidad_50,cercania,GCN_LSTM,0.01,1,1,1,1,16,32,64,0.7307870321803622,0.7276585234536065,0.8448171615600586,0.8530290126800537,descongestion,90.42916,8.710593223571777,results\experimentos_descongestion_mape\run_20260513_105508\modelos\proximidad_50_cercania_GCN_LSTM_datos_1_epochs_1.pt,results\experimentos_descongestion_mape\run_20260513_105508\graficas\curvas_entrenamiento\proximidad_50_cercania_GCN_LSTM_datos_1_epochs_1.png,results\experimentos_descongestion_mape\run_20260513_105508\graficas\pred_vs_real
